,product brand,product name,price,store name
1124,Unknown,"Mushroom Kebab, 2 pack",6.0,RIDEAU STREET
1125,PC Organics,Organic Red Potatoes,7.99,RIDEAU STREET
1126,President's Choice,Yellow Hot Hot Peppers,4.99,RIDEAU STREET
1127,Unknown,Italian Parsley,2.69,RIDEAU STREET
1128,PC Organics,Organics Field Greens Salad Mix,4.99,RIDEAU STREET
1129,Unknown,"Veggie Platter, Small",14.0,RIDEAU STREET
1130,Aurora,Roasted Chestnuts,2.99,RIDEAU STREET
1131,Unknown,Blueberries 1/2 pint,3.99,RIDEAU STREET
1132,President's Choice,Pencil Hot Hot Peppers,4.99,RIDEAU STREET
1133,Unknown,"Southwestern Chicken Salad, Family Size",17.0,RIDEAU STREET
1134,Unknown,Dates Medjool,14.99,RIDEAU STREET
1135,Unknown,Snack Platter Vegetables,6.0,RIDEAU STREET
1136,Unknown,"Peppers, Mini",5.99,RIDEAU STREET
1137,Unknown,Mini Garden Cheddar Salad,5.0,RIDEAU STREET
1138,President's Choice,Sea Salt Pistachios,7.99,RIDEAU STREET
1139,PC Organics,Organics Whole Cremini Mushrooms,3.69,RIDEAU STREET
1140,Unknown,"Caprese Salad, Mini",10.0,RIDEAU STREET
1141,Unknown,Original Greek Acropolis Salad,5.73,RIDEAU STREET
1142,PC Organics,Organic Broccoli Florets,6.99,RIDEAU STREET
1143,Taylor Farms,"Chopped Salad Kit, Dill Pickle",6.99,RIDEAU STREET
1144,Unknown,Long Eggplants (1Pack),12.76,RIDEAU STREET
1145,Renees,Dressing And Dip Caesar Light,0.59,RIDEAU STREET
1146,Unknown,Greek Yogurt Parfait,5.0,RIDEAU STREET
1147,Unknown,Roasted Corn & Pepper Quinoa,9.62,RIDEAU STREET
1148,Tiffany Gates,Mexican Street Corn Salad,5.7,RIDEAU STREET
1149,President's Choice,Live Lettuce Boston,3.49,RIDEAU STREET
1150,Unknown,Baby Eggplants (1 pack),2.77,RIDEAU STREET
1151,Tiffany Gates,Greek Quinoa Salad Kit,1.99,RIDEAU STREET
1152,Unknown,Pineapple Cubed Small,6.0,RIDEAU STREET
1153,Unknown,Fresh Green Spinach Mango Smoothie,5.99,RIDEAU STREET
1154,Farmer's Market,Mini Potato Trio,7.99,RIDEAU STREET
1155,Aurora,Dried Turkish Figs,2.99,RIDEAU STREET
1156,PC Organics,Organics Baby Spinach,6.99,RIDEAU STREET
1157,PC Organics,Organic White Stuffer Mushrooms,5.99,RIDEAU STREET
1158,PC Organics,Organic Peppers Mini 227G,6.99,RIDEAU STREET
1159,PC Organics,Organic Mushroom Umami Mix,4.99,RIDEAU STREET
1160,President's Choice,Fingerling Potatoes,4.99,RIDEAU STREET
1161,Marzetti,Chocolate Dip Original,1.5,RIDEAU STREET
1162,Unknown,Large Caesar Salad,12.0,RIDEAU STREET
1163,PC Organics,Organic King Oyster Sliced Mushrooms,5.99,RIDEAU STREET
1164,Unknown,Lebanese Tabbouleh Salad,8.47,RIDEAU STREET
1165,Sunrich,Apple Slices,4.99,RIDEAU STREET
1166,Unknown,Pineapple Cubed Large,10.0,RIDEAU STREET
1167,Unknown,Garden Salad Mini,5.0,RIDEAU STREET
1168,Unknown,Pink Lady Apples,1.61,RIDEAU STREET
1169,Unknown,Cactus Pears 12X4ct,3.99,RIDEAU STREET
1170,President's Choice,Fresh Poultry Herb Blend,2.99,RIDEAU STREET
1171,Unknown,Cold Pressed Lemonade,6.0,RIDEAU STREET
1172,Farmer's Market,Gala Apples,5.99,RIDEAU STREET
1173,Taylor Farms,Broccoli Crunch Salad Kit,6.99,RIDEAU STREET
1174,Unknown,McIntosh Apples,1.1,RIDEAU STREET
1175,President's Choice,Coleslaw,3.49,RIDEAU STREET
1176,Dole,Sunflower Bacon Crunch Chopped Salad Kit,6.99,RIDEAU STREET
1177,Unknown,Cauliflower Florets Multi-Colour Pack,5.99,RIDEAU STREET
1178,Unknown,Organic Cantaloupe,6.99,RIDEAU STREET
1179,Unknown,Deluxe Bean Salad,5.5,RIDEAU STREET
1180,Unknown,Genuine Coconut Organic Coconut Topping,6.99,RIDEAU STREET
1181,Unknown,Golden Figs,5.99,RIDEAU STREET
1182,No Name,"Raw, Unsalted Pumpkin Seeds",2.29,RIDEAU STREET
1183,Unknown,Honey Pitted Dates,4.99,RIDEAU STREET
1184,Marzetti,Southwest Ranch Veggie Dip,1.49,RIDEAU STREET
1185,Fresh Attitude,Caesar Salad with Toppings Single Sized,5.99,RIDEAU STREET
1186,Unknown,"Chinese Carrots, Jumbo",3.26,RIDEAU STREET
1187,PC Organics,"Avocados, Bag",6.99,RIDEAU STREET
1188,Unknown,Raspberry Pint,7.99,RIDEAU STREET
1189,Unknown,Organic Grape Tomatoes,9.99,RIDEAU STREET
1190,Loop,Early Bird Smoothie,8.99,RIDEAU STREET
1191,Unknown,Ginger & Lime Infused Lemonade ,6.0,RIDEAU STREET
1192,President's Choice,Broccoli Florets,4.99,RIDEAU STREET
1193,Unknown,Flavour Burst Sungold Golden Kiwi,7.99,RIDEAU STREET
1194,Greenhouse,Organic Booster Lullaby,3.99,RIDEAU STREET
1195,Unknown,Red Beets,1.04,RIDEAU STREET
1196,Farmer's Market,Grape Tomato 907G,6.99,RIDEAU STREET
1197,PC Organics,Organics Multicolour Carrots,5.99,RIDEAU STREET
1198,Marzetti,Marzetti Chocolate Dip 250g,5.99,RIDEAU STREET
1199,Unknown,Premium Greek Classic,9.0,RIDEAU STREET
1200,Unknown,Pumpernickel Snack,6.0,RIDEAU STREET
1201,PC Organics,Organics Yellow Onions,4.99,RIDEAU STREET
1202,PC Organics,Arugula & Baby Spinach Salad Mix,4.99,RIDEAU STREET
1203,Greenhouse,Ginger Tumeric Kombucha,4.99,RIDEAU STREET
1204,Unknown,Ginger & Lime Infused Lemonade ,6.0,RIDEAU STREET
1205,Unknown,Russet Potato,2.36,RIDEAU STREET
1206,Unknown,Red Beets,1.04,RIDEAU STREET
1207,Unknown,"Chinese Carrots, Jumbo",3.26,RIDEAU STREET
1208,PC Organics,"Avocados, Bag",6.99,RIDEAU STREET
1209,Unknown,Raspberry Pint,7.99,RIDEAU STREET
1210,Unknown,Organic Grape Tomatoes,9.99,RIDEAU STREET
1211,Loop,Early Bird Smoothie,8.99,RIDEAU STREET
1212,Tiffany Gates,Mexican Street Corn Salad,5.7,RIDEAU STREET
1213,President's Choice,Live Lettuce Boston,3.49,RIDEAU STREET
1214,Unknown,Baby Eggplants (1 pack),2.77,RIDEAU STREET
1215,Unknown,Pineapple Cubed Small,6.0,RIDEAU STREET
1216,PC Organics,Organic White Stuffer Mushrooms,5.99,RIDEAU STREET
1217,Marzetti,Caramel Dip Snack,6.49,RIDEAU STREET
1218,Unknown,Fresh Shelled English Peas,5.99,RIDEAU STREET
1219,President's Choice,Dressing Blue Cheese,0.59,RIDEAU STREET
1220,Unknown,Navel Orange,2.31,RIDEAU STREET
1221,Unknown,Lavender & Elderflower Infused Lemonade,6.0,RIDEAU STREET
1222,Unknown,Moon Drop Grapes,6.35,RIDEAU STREET
1223,GoodLeaf,Ontario Spring Mix,5.99,RIDEAU STREET
1224,GoodLeaf,Ontario Baby Spinach,5.99,RIDEAU STREET
1225,Unknown,"Fresh Orange, Spinach, Kale, Celery Juice",7.0,RIDEAU STREET
1226,Unknown,"Mediterranean Tuna Salad, Mini",5.0,RIDEAU STREET
1227,Aurora,Dried Turkish Figs,2.99,RIDEAU STREET
1228,PC Organics,Organics Baby Spinach,6.99,RIDEAU STREET
1229,President's Choice,Spring Mix,4.99,RIDEAU STREET
1230,PC Organics,Organic Mini Carrots 1lb Bag,3.99,RIDEAU STREET
1231,Unknown,Carrots & Cucumber,6.0,RIDEAU STREET
1232,Unknown,Kiwi Fruit,6.99,RIDEAU STREET
1233,President's Choice,50-50 Blend - A Blend of Baby Spinach and Field Greens,6.49,RIDEAU STREET
1234,President's Choice,Dressing Caesar,0.59,RIDEAU STREET
1235,PC Organics,Organic Yellow Potatoes,7.99,RIDEAU STREET
1236,Unknown,Fuji Apples,1.58,RIDEAU STREET
1237,Farmer's Market,Mixed Peppers (6 Pack),7.99,RIDEAU STREET
1238,Unknown,Organic Raspberries 1/2 pint,5.99,RIDEAU STREET
1239,Taylor Farms,Guacamole Crunch Chopped Salad Kit,6.99,RIDEAU STREET
1240,Unknown,Red Beets,4.99,RIDEAU STREET
1241,Unknown,Yellow Asian Pears,2.46,RIDEAU STREET
1242,Unknown,Caribbean Sweet Potatoes,1.36,RIDEAU STREET
1243,President's Choice,"Ready Veggie, Kale Blend",5.99,RIDEAU STREET
1244,Unknown,Butternut Squash,12.38,RIDEAU STREET
1245,GoodLeaf,Micro Arugula,4.79,RIDEAU STREET
1246,Unknown,Organic Dried Apricots,5.99,RIDEAU STREET
1247,Greenhouse,Organic Booster Farma-C+,3.99,RIDEAU STREET
1248,Unknown,Mini Greek Salad,5.0,RIDEAU STREET
1249,Unknown,Chayote Squash,7.69,RIDEAU STREET
1250,Unknown,Blackberries 1 pint,8.99,RIDEAU STREET
1251,PC Organics,Organic Grape Tomatoes,5.99,RIDEAU STREET
1252,Unknown,Rutabaga,4.52,RIDEAU STREET
1253,President's Choice,Crumbled Cauliflower,4.99,RIDEAU STREET
1254,Unknown,Cheddar and Bacon Potato Salad,2.29,RIDEAU STREET
1255,Unknown,Greek Pasta Olympia Salad,5.95,RIDEAU STREET
1256,President's Choice,Baby Arugula Spinach Blend,4.99,RIDEAU STREET
1257,POM Wonderful,Pomegranate Juice,9.99,RIDEAU STREET
1258,PC Organics,Organic Ginger,3.99,RIDEAU STREET
1259,Unknown,"Fresh Apple, Lemon, Ginger, Turmeric Juice",7.0,RIDEAU STREET
1260,Unknown,Grilled Chicken Caesar Salad,2.29,RIDEAU STREET
1261,Farmer's Market,Spartan Apples,7.99,RIDEAU STREET
1262,PC Organics,"Mushroom White, Sliced",3.69,RIDEAU STREET
1263,Unknown,Large Organic Pineapple,5.99,RIDEAU STREET
1264,Eat Smart,Sweet Kale Salad Kit,5.99,RIDEAU STREET
1265,PC Organics,Organics Baby Spinach,4.99,RIDEAU STREET
1266,Unknown,Carrots,0.71,RIDEAU STREET
1267,Unknown,"Steak & Egg Salad, Family Size",19.0,RIDEAU STREET
1268,Unknown,Yellow Potatoes,1.98,RIDEAU STREET
1269,President's Choice,Cocktail Tomatoes,4.99,RIDEAU STREET
1270,Unknown,"Sonata, Sweet Mini Peppers",3.99,RIDEAU STREET
1271,Unknown,Red Mango (case),10.99,RIDEAU STREET
1272,Unknown,Halo Mandarin,9.99,RIDEAU STREET
1273,President's Choice,Live Lettuce Tri Mix - 1 Unit,3.99,RIDEAU STREET
1274,PC Organics,Organic Field Greens & Baby Spinach - Salad Mix,6.99,RIDEAU STREET
1275,Unknown,Jamaican Ginger,4.05,RIDEAU STREET
1276,Aurora,Oven Cooked Figs,9.99,RIDEAU STREET
1277,Unknown,Chicken Caesar Salad Family Size,17.0,RIDEAU STREET
1278,President's Choice,Spring Mix,6.49,RIDEAU STREET
1279,Unknown,Jamaican Sweet Potatoes,5.28,RIDEAU STREET
1280,Tiffany Gates,Potato Salad New Orleans,2.29,RIDEAU STREET
1281,Unknown,Yellow Yams,6.05,RIDEAU STREET
1282,PC Organics,Gala Apples 3Lb Bag,9.99,RIDEAU STREET
1283,Unknown,Yellow Dragon Fruit,5.99,RIDEAU STREET
1284,From Our Chefs,Tuna Salad,4.36,RIDEAU STREET
1285,PC Organics,Granny Smith Apples 3Lb Bag,11.99,RIDEAU STREET
1286,Bolthouse,"Juice, 100% Pomegranate",9.99,RIDEAU STREET
1287,Unknown,Chicken Caesar Salad Mini,5.0,RIDEAU STREET
1288,POM Wonderful,100% Pomegranate Juice,6.99,RIDEAU STREET
1289,Unknown,Caesar Salad Mini,5.0,RIDEAU STREET
1290,PC Organics,Organic Bartlett Pears,1.76,RIDEAU STREET
1291,Unknown,Garlic Bulbs,6.49,RIDEAU STREET
1292,Tiffany Gates,Chickpea Kale Salad,2.29,RIDEAU STREET
1293,President's Choice,Mixiany Cherry Tomatoes,5.99,RIDEAU STREET
1294,Greenhouse,Organic Booster Farma-C+,14.99,RIDEAU STREET
1295,No Name,Roasted Peanuts In Shell,11.99,RIDEAU STREET
1296,Unknown,Greenbelt Organic Fresh Mix,5.99,RIDEAU STREET
1297,Unknown,Okra (1 pack),5.08,RIDEAU STREET
1298,President's Choice,Russet Potatoes,5.49,RIDEAU STREET
1299,Unknown,Lunch Size Veg and Dip 600G,8.0,RIDEAU STREET
1300,PC Organics,Organic Baby King Oyster Mushrooms,5.99,RIDEAU STREET
1301,President's Choice,"Butternut Squash, Diced",5.49,RIDEAU STREET
1302,Unknown,Fresh Orange Juice,12.0,RIDEAU STREET
1303,Taylor Farms,"Chopped Salad Kit, Buffalo Ranch",6.99,RIDEAU STREET
1304,Unknown,Large Chicken Caesar Salad,12.0,RIDEAU STREET
1305,President's Choice,Romaine Salad,4.49,RIDEAU STREET
1306,President's Choice,Mixed Greens,4.49,RIDEAU STREET
1307,Unknown,Watermelon Cubed Small 300G,6.0,RIDEAU STREET
1308,Bolthouse,Green Goodness,4.99,RIDEAU STREET
1309,PC Organics,Nectarine,8.99,RIDEAU STREET
1310,President's Choice,Salted Virginia Peanuts,3.99,RIDEAU STREET
1311,Unknown,Bosc Pears,1.45,RIDEAU STREET
1312,Unknown,Granadilla,2.49,RIDEAU STREET
1313,Unknown,Mixed Melon Cubed Large,10.0,RIDEAU STREET
1314,Unknown,Strawberries Small,6.0,RIDEAU STREET
1315,Unknown,White Peaches,2.31,RIDEAU STREET
1316,Bolthouse,Berry Boost,6.99,RIDEAU STREET
1317,Unknown,Bartlett Pears,5.99,RIDEAU STREET
1318,Unknown,Turnips,2.92,RIDEAU STREET
1319,Unknown,Mini Medjools Organic Cranberry Pistachio,9.99,RIDEAU STREET
1320,President's Choice,Creamy Greek Pouch 44Ml,0.59,RIDEAU STREET
1321,Unknown,Japanese Yams,6.26,RIDEAU STREET
1322,Unknown,Deluxe Neptune Salad,2.29,RIDEAU STREET
1323,Unknown,Pineapple Halves,3.99,RIDEAU STREET
1324,Unknown,Fruit Salad Large,10.0,RIDEAU STREET
1325,Greenhouse,"Raw, Organic Juice Deep Roots",7.99,RIDEAU STREET
1326,President's Choice,Ruby Little Gems Potatoes,4.99,RIDEAU STREET
1327,Unknown,Broccoli Cashew Crunch Salad,2.29,RIDEAU STREET
1328,Paramount,"No shell Pistachios, Sea Salt & Vinegar",8.99,RIDEAU STREET
1329,President's Choice,Basil,2.99,RIDEAU STREET
1330,Bolthouse,Amazing Mango,6.99,RIDEAU STREET
1331,Greenhouse,Ultraviolet Organic Kombucha,9.99,RIDEAU STREET
1332,Unknown,Mini Seedless Watermelon,5.99,RIDEAU STREET
1333,PC Blue Menu,Unsalted California Pistachios,5.99,RIDEAU STREET
1334,President's Choice,Sweet Kale Salad Kit,6.49,RIDEAU STREET
1335,GoodLeaf,Good Leaf Baby Arugula,5.99,RIDEAU STREET
1336,Unknown,Premium Taco Salad,9.0,RIDEAU STREET
1337,Farmer's Market,Ataulfo Mangoes 3 Count,4.99,RIDEAU STREET
1338,President's Choice,Red Thai Hot Peppers,4.99,RIDEAU STREET
1339,Dole,Chop Chop Kit Teriyaki Pineapple,6.99,RIDEAU STREET
1340,Unknown,Cobb with Cheddar Salad Mini,5.0,RIDEAU STREET
1341,President's Choice,Rosemary,2.99,RIDEAU STREET
1342,PC Organics,Organic Sweet Potatoes 3lb Bag,6.99,RIDEAU STREET
1343,Unknown,Car Cara Orange,6.49,RIDEAU STREET
1344,Unknown,"Bananas, Bunch",1.75,RIDEAU STREET
1345,Unknown,English Cucumber,1.29,RIDEAU STREET
1346,Unknown,Red Seedless Watermelon,7.99,RIDEAU STREET
1347,Unknown,Green Onion,1.49,RIDEAU STREET
1348,Unknown,Red Cherries,7.83,RIDEAU STREET
1349,Unknown,Asparagus,5.19,RIDEAU STREET
1350,Unknown,"Romaine Heart, 3 Pack",2.99,RIDEAU STREET
1351,Unknown,Tomato Beefsteak Red,1.47,RIDEAU STREET
1352,Unknown,Lettuce Iceberg,3.99,RIDEAU STREET
1353,Unknown,Avocados Bag,5.99,RIDEAU STREET
1354,Farmer's Market,English Cucumber 3Ct,3.49,RIDEAU STREET
1355,Unknown,Lemon,0.99,RIDEAU STREET
1356,Farmer's Market,Yellow Onions,2.99,RIDEAU STREET
1357,Unknown,Red Peppers,2.11,RIDEAU STREET
1358,Unknown,Celery Stalks,4.99,RIDEAU STREET
1359,Unknown,Red Onion,2.19,RIDEAU STREET
1360,Unknown,Zucchini,1.66,RIDEAU STREET
1361,Unknown,"Bi-Colour Corn, Corn on the Cob",0.99,RIDEAU STREET
1362,Unknown,Limes,0.99,RIDEAU STREET
1363,Unknown,Green Seedless Grapes,13.47,RIDEAU STREET
1364,Unknown,Cauliflower,4.99,RIDEAU STREET
1365,Unknown,Cilantro,2.69,RIDEAU STREET
1366,PC Organics,"Organic Bananas, Bunch",2.88,RIDEAU STREET
1367,Farmer's Market,Grape Tomatoes,3.99,RIDEAU STREET
1368,Unknown,Bartlett Pears,1.38,RIDEAU STREET
1369,Unknown,Blueberries 1 pint,5.99,RIDEAU STREET
1370,Unknown,Broccoli Crowns,3.34,RIDEAU STREET
1371,Farmer's Market,Carrots,3.99,RIDEAU STREET
1372,Unknown,Royal Gala Apples,1.15,RIDEAU STREET
1373,Farmer's Market,Corn On The Cob,4.99,RIDEAU STREET
1374,Unknown,Mango,2.99,RIDEAU STREET
1375,Unknown,Broccoli,3.99,RIDEAU STREET
1376,Unknown,Ginger,1.85,RIDEAU STREET
1377,Farmer's Market,Mini Cucumbers,4.99,RIDEAU STREET
1378,Farmer's Market,Russet Potatoes,5.99,RIDEAU STREET
1379,Unknown,Cantaloupe,5.99,RIDEAU STREET
1380,President's Choice,Ontario Greenhouse-Grown Strawberries,5.99,RIDEAU STREET
1381,Farmer's Market,Mini Cucumbers,6.99,RIDEAU STREET
1382,Rooster,"Garlic Bulbs, 3-count",1.29,RIDEAU STREET
1383,Unknown,Sweet Potato,2.49,RIDEAU STREET
1384,Unknown,Dried Porcini Mushrooms,5.99,RIDEAU STREET
1385,Paramount,"Wonderful Pistachios, Sweet Chili",6.49,RIDEAU STREET
1386,President's Choice,Spring Herb Vinagrette Pouch,0.59,RIDEAU STREET
1387,Unknown,Organic Mango,2.99,RIDEAU STREET
1388,Unknown,Vine Cherry Tomatoes,4.99,RIDEAU STREET
1389,Unknown,"Fresh Cut Fruit Salad, Small",7.0,RIDEAU STREET
1390,Unknown,Seedless Watermelon Sliced,3.79,RIDEAU STREET
1391,President's Choice,Baby Spinach And Tender Red Lettuce,4.99,RIDEAU STREET
1392,Unknown,Chinese Bitter Melon,2.42,RIDEAU STREET
1393,Farmer's Market,Empire Apples,5.99,RIDEAU STREET
1394,President's Choice,Cilantro,2.99,RIDEAU STREET
1395,Greenhouse,Plant-Based Collagen Booster Glow,3.99,RIDEAU STREET
1396,Paramount,No shell BBQ Pistachios,8.99,RIDEAU STREET
1397,President's Choice,Blackberries,4.99,RIDEAU STREET
1398,Unknown,"Fresh Thyme, 4"" Pot",4.99,RIDEAU STREET
1399,PC Organics,Gala Apples,1.94,RIDEAU STREET
1400,Unknown,Greek Salad Family Size,17.0,RIDEAU STREET
1401,Unknown,Parsnip,1.92,RIDEAU STREET
1402,Unknown,Large House Salad,12.0,RIDEAU STREET
1403,Unknown,Turmeric,4.32,RIDEAU STREET
1404,Unknown,Black Figs,1.29,RIDEAU STREET
1405,Unknown,Large House Cheddar Salad,12.0,RIDEAU STREET
1406,Farmer's Market,Ambrosia Apples,8.99,RIDEAU STREET
1407,No Name,Naturally Imperfect Lemons 3lb Bag,5.99,RIDEAU STREET
1408,President's Choice,"Live Lettuce Red/Green, 2-pack",5.99,RIDEAU STREET
1409,Unknown,Black Figs,7.99,RIDEAU STREET
1410,Unknown,Seedless Watermelon Halves,7.0,RIDEAU STREET
1411,President's Choice,Creamy Golden Potatoes,3.99,RIDEAU STREET
1412,Earthbound Farms Organic,Asian Salad,7.49,RIDEAU STREET
1413,Unknown,Red Delicious Apples,1.38,RIDEAU STREET
1414,Unknown,Chicken BLT Salad Mini,5.0,RIDEAU STREET
1415,Unknown,"Fresh Apple, Blueberry, Cranberry, Mint Juice",13.0,RIDEAU STREET
1416,President's Choice,Ambrosia Apples,1.21,RIDEAU STREET
1417,GoodLeaf,Micro Broccoli,4.79,RIDEAU STREET
1418,Unknown,Spaghetti Squash,8.3,RIDEAU STREET
1419,Unknown,Sweet Nantes Carrots,3.99,RIDEAU STREET
1420,Unknown,Bombay Chicken Salad,6.18,RIDEAU STREET
1421,Manns,Snow Peas,5.99,RIDEAU STREET
1422,President's Choice,Southwest Salad Kit,6.99,RIDEAU STREET
1423,Farmer's Market,McIntosh Apples,5.99,RIDEAU STREET
1424,President's Choice,Finger Hot Hot Peppers,4.99,RIDEAU STREET
1425,President's Choice,Caesar Salad Kit,5.99,RIDEAU STREET
1426,Wholly Guacamole,Chunky Bowl,5.99,RIDEAU STREET
1427,Unknown,White Yams,6.05,RIDEAU STREET
1428,Unknown,Curly Parsley,2.69,RIDEAU STREET
1429,Greenhouse,Ginger Beer,4.99,RIDEAU STREET
1430,Unknown,Red Grapefruit,2.99,RIDEAU STREET
1431,Unknown,Pomegranate,3.99,RIDEAU STREET
1432,Unknown,Hibiscus & Rose Hip Infused Lemonade ,6.0,RIDEAU STREET
1433,Unknown,Honeydew Melon Halves,6.0,RIDEAU STREET
1434,No Name,Naturally Imperfect Mixed Sweet Peppers 2.5lb Bag,7.99,RIDEAU STREET
1435,Aurora,Sundried Tomatoes,2.99,RIDEAU STREET
1436,Unknown,"Fresh Apple, Lemon, Ginger, Turmeric Juice",13.0,RIDEAU STREET
1437,President's Choice,Chives,2.99,RIDEAU STREET
1438,Unknown,Large Mediterranean Tuna Salad,13.0,RIDEAU STREET
1439,President's Choice,Poblano Hot Peppers,4.99,RIDEAU STREET
1440,Unknown,"Fresh Apple, Blueberry, Cranberry, Mint Juice",7.0,RIDEAU STREET
1441,President's Choice,Yellow Potatoes,6.99,RIDEAU STREET
1442,President's Choice,Baby Spinach,6.49,RIDEAU STREET
1443,Greenhouse,Fiery Ginger Juice,14.99,RIDEAU STREET
1444,Unknown,Baby Corn,5.99,RIDEAU STREET
1445,Unknown,Jicama,3.99,RIDEAU STREET
1446,PC Organics,Organic Black Oyster Whole Mushrooms,3.99,RIDEAU STREET
1447,Unknown,Small Cubed Cantaloupe,6.0,RIDEAU STREET
1448,Taylor Farms,"Chopped Salad Kit, Thai Style Chili Mango",6.99,RIDEAU STREET
1449,Unknown,Cobb Salad with Cheddar Chips,9.0,RIDEAU STREET
1450,Taylor Farms,"Chopped Salad Kit, Maple Bourbon Bacon",6.99,RIDEAU STREET
1451,President's Choice,Green Beans,5.99,RIDEAU STREET
1452,Unknown,"Morel Mushrooms, Dried",12.99,RIDEAU STREET
1453,PC Organics,Organic Lemons,6.99,RIDEAU STREET
1454,Unknown,Fresh Orange Juice,6.0,RIDEAU STREET
1455,Unknown,Red Anjou Pears,1.54,RIDEAU STREET
1456,Unknown,Nectarines,2.16,RIDEAU STREET
1457,Greenhouse,"Raw, Organic Juice Gatsby",7.99,RIDEAU STREET
1458,President's Choice,Oregano,2.99,RIDEAU STREET
1459,Unknown,Sweet Kale Salad Family Size,17.0,RIDEAU STREET
1460,Unknown,"Mushroom Kebab, 2 pack",6.0,RIDEAU STREET
1461,PC Organics,Organic Red Potatoes,7.99,RIDEAU STREET
1462,President's Choice,Yellow Hot Hot Peppers,4.99,RIDEAU STREET
1463,Unknown,Italian Parsley,2.69,RIDEAU STREET
1464,PC Organics,Organics Field Greens Salad Mix,4.99,RIDEAU STREET
1465,Unknown,"Veggie Platter, Small",14.0,RIDEAU STREET
1466,Aurora,Roasted Chestnuts,2.99,RIDEAU STREET
1467,Unknown,Blueberries 1/2 pint,3.99,RIDEAU STREET
1468,President's Choice,Pencil Hot Hot Peppers,4.99,RIDEAU STREET
1469,Unknown,"Southwestern Chicken Salad, Family Size",17.0,RIDEAU STREET
1470,Unknown,Dates Medjool,14.99,RIDEAU STREET
1471,Unknown,Snack Platter Vegetables,6.0,RIDEAU STREET
1472,Unknown,"Peppers, Mini",5.99,RIDEAU STREET
1473,Unknown,Mini Garden Cheddar Salad,5.0,RIDEAU STREET
1474,President's Choice,Sea Salt Pistachios,7.99,RIDEAU STREET
1475,PC Organics,Organics Whole Cremini Mushrooms,3.69,RIDEAU STREET
1476,Unknown,"Caprese Salad, Mini",10.0,RIDEAU STREET
1477,Unknown,Original Greek Acropolis Salad,5.73,RIDEAU STREET
1478,PC Organics,Organic Broccoli Florets,6.99,RIDEAU STREET
1479,Taylor Farms,"Chopped Salad Kit, Dill Pickle",6.99,RIDEAU STREET
1480,Unknown,Long Eggplants (1Pack),12.76,RIDEAU STREET
1481,Renees,Dressing And Dip Caesar Light,0.59,RIDEAU STREET
1482,Unknown,Greek Yogurt Parfait,5.0,RIDEAU STREET
1483,Unknown,Roasted Corn & Pepper Quinoa,9.62,RIDEAU STREET
1484,Tiffany Gates,Mexican Street Corn Salad,5.7,RIDEAU STREET
1485,President's Choice,Live Lettuce Boston,3.49,RIDEAU STREET
1486,Unknown,Baby Eggplants (1 pack),2.77,RIDEAU STREET
1487,Tiffany Gates,Greek Quinoa Salad Kit,1.99,RIDEAU STREET
1488,Unknown,Pineapple Cubed Small,6.0,RIDEAU STREET
1489,Unknown,Fresh Green Spinach Mango Smoothie,5.99,RIDEAU STREET
1490,Farmer's Market,Mini Potato Trio,7.99,RIDEAU STREET
1491,Aurora,Dried Turkish Figs,2.99,RIDEAU STREET
1492,PC Organics,Organics Baby Spinach,6.99,RIDEAU STREET
1493,PC Organics,Organic White Stuffer Mushrooms,5.99,RIDEAU STREET
1494,PC Organics,Organic Peppers Mini 227G,6.99,RIDEAU STREET
1495,PC Organics,Organic Mushroom Umami Mix,4.99,RIDEAU STREET
1496,President's Choice,Fingerling Potatoes,4.99,RIDEAU STREET
1497,Marzetti,Chocolate Dip Original,1.5,RIDEAU STREET
1498,Unknown,Large Caesar Salad,12.0,RIDEAU STREET
1499,PC Organics,Organic King Oyster Sliced Mushrooms,5.99,RIDEAU STREET
1500,Unknown,Lebanese Tabbouleh Salad,8.47,RIDEAU STREET
1501,Sunrich,Apple Slices,4.99,RIDEAU STREET
1502,Unknown,Pineapple Cubed Large,10.0,RIDEAU STREET
1503,Unknown,Garden Salad Mini,5.0,RIDEAU STREET
1504,Unknown,Pink Lady Apples,1.61,RIDEAU STREET
1505,Unknown,Cactus Pears 12X4ct,3.99,RIDEAU STREET
1506,President's Choice,Fresh Poultry Herb Blend,2.99,RIDEAU STREET
1507,Unknown,Cold Pressed Lemonade,6.0,RIDEAU STREET
1508,Farmer's Market,Gala Apples,5.99,RIDEAU STREET
1509,Taylor Farms,Broccoli Crunch Salad Kit,6.99,RIDEAU STREET
1510,Unknown,McIntosh Apples,1.1,RIDEAU STREET
1511,President's Choice,Coleslaw,3.49,RIDEAU STREET
1512,Dole,Sunflower Bacon Crunch Chopped Salad Kit,6.99,RIDEAU STREET
1513,Unknown,Cauliflower Florets Multi-Colour Pack,5.99,RIDEAU STREET
1514,Unknown,Organic Cantaloupe,6.99,RIDEAU STREET
1515,Unknown,Deluxe Bean Salad,5.5,RIDEAU STREET
1516,Unknown,Genuine Coconut Organic Coconut Topping,6.99,RIDEAU STREET
1517,Unknown,Golden Figs,5.99,RIDEAU STREET
1518,No Name,"Raw, Unsalted Pumpkin Seeds",2.29,RIDEAU STREET
1519,Unknown,Honey Pitted Dates,4.99,RIDEAU STREET
1520,Marzetti,Southwest Ranch Veggie Dip,1.49,RIDEAU STREET
